"area_code","item_code","Area","Item","share","category"
231,2533,"Ethiopia","Sweet potatoes",0.0138943481082662,"starch"
470,2534,"Malta","Roots, Other",0,"starch"
604,2533,"Peru","Sweet potatoes",0.00715333539221742,"starch"
428,2534,"Latvia","Roots, Other",0,"starch"
454,2533,"Malawi","Sweet potatoes",0,"starch"
762,2542,"Tajikistan","Sugar (Raw Equivalent)",0.079589683574044,"vegetal_products"
710,2531,"South Africa","Potatoes and products",0.0202700579294162,"starch"
296,2543,"Kiribati","Sweeteners, Other",0.00189393939393939,"vegetal_products"
340,2533,"Honduras","Sweet potatoes",3.11005714730008e-05,"starch"
332,2534,"Haiti","Roots, Other",0.00500874211007175,"starch"
748,2534,"Eswatini","Roots, Other",0.0486688677086593,"starch"
100,2534,"Bulgaria","Roots, Other",0,"starch"
642,2535,"Romania","Yams",0,"starch"
484,2533,"Mexico","Sweet potatoes",0.00034017282050956,"starch"
196,2534,"Cyprus","Roots, Other",0.00102145391450228,"starch"
792,2534,"Türkiye","Roots, Other",5.49185009445982e-06,"starch"
104,2534,"Myanmar","Roots, Other",0,"starch"
458,2534,"Malaysia","Roots, Other",0.00145683204605149,"starch"
616,2534,"Poland","Roots, Other",0,"starch"
512,2534,"Oman","Roots, Other",4.57667300281618e-05,"starch"
203,2534,"Czechia","Roots, Other",0,"starch"
578,2534,"Norway","Roots, Other",0,"starch"
528,2535,"Netherlands (Kingdom of the)","Yams",0,"starch"
690,2536,"Seychelles","Sugar cane",7.21433054619697e-06,"vegetal_products"
598,2534,"Papua New Guinea","Roots, Other",0.0790221824993107,"starch"
380,2535,"Italy","Yams",0,"starch"
508,2533,"Mozambique","Sweet potatoes",0.0369283412314247,"starch"
516,2535,"Namibia","Yams",0,"starch"
208,2534,"Denmark","Roots, Other",0,"starch"
784,2534,"United Arab Emirates","Roots, Other",0.00045739389557177,"starch"
174,2543,"Comoros","Sweeteners, Other",0.00133636965400099,"vegetal_products"
410,2533,"Republic of Korea","Sweet potatoes",0.00407141184312454,"starch"
686,2533,"Senegal","Sweet potatoes",0.00494366099679517,"starch"
788,2534,"Tunisia","Roots, Other",0,"starch"
554,2535,"New Zealand","Yams",0,"starch"
320,2533,"Guatemala","Sweet potatoes",4.03634323448329e-06,"starch"
440,2534,"Lithuania","Roots, Other",0,"starch"
703,2534,"Slovakia","Roots, Other",0,"starch"
566,2533,"Nigeria","Sweet potatoes",0.0157595748579806,"starch"
740,2536,"Suriname","Sugar cane",0.0015146344362684,"vegetal_products"
858,2534,"Uruguay","Roots, Other",0.000253192955466885,"starch"
887,2534,"Yemen","Roots, Other",0,"starch"
404,2531,"Kenya","Potatoes and products",0.0457937444606193,"starch"
124,2535,"Canada","Yams",0,"starch"
795,2543,"Turkmenistan","Sweeteners, Other",0.0010734273759291,"vegetal_products"
678,2543,"Sao Tome and Principe","Sweeteners, Other",0.00811528349705896,"vegetal_products"
368,2536,"Iraq","Sugar cane",0,"vegetal_products"
826,2534,"United Kingdom of Great Britain and Northern Ireland","Roots, Other",0,"starch"
854,2535,"Burkina Faso","Yams",0.00525716491363504,"starch"
144,2533,"Sri Lanka","Sweet potatoes",0.00169713800817712,"starch"
756,2535,"Switzerland","Yams",0,"starch"
646,2533,"Rwanda","Sweet potatoes",0.0879271909772731,"starch"
591,2534,"Panama","Roots, Other",0.00167110160975261,"starch"
300,2534,"Greece","Roots, Other",0,"starch"
434,2542,"Libya","Sugar (Raw Equivalent)",0.11113756130648,"vegetal_products"
116,2534,"Cambodia","Roots, Other",0.00212882573019517,"starch"
540,2535,"New Caledonia","Yams",0.00383542926733276,"starch"
414,2536,"Kuwait","Sugar cane",0,"vegetal_products"
804,2531,"Ukraine","Potatoes and products",0.0729769276238651,"starch"
214,2534,"Dominican Republic","Roots, Other",0.00252835676199709,"starch"
192,2745,"Cuba","Honey",0.000286265709985133,"vegetal_products"
504,2533,"Morocco","Sweet potatoes",0.000382708905483147,"starch"
724,2533,"Spain","Sweet potatoes",0.000342608919776078,"starch"
262,2543,"Djibouti","Sweeteners, Other",0.000854818465746799,"vegetal_products"
780,2534,"Trinidad and Tobago","Roots, Other",0.00567763142256587,"starch"
324,2534,"Guinea","Roots, Other",0.00658169618294716,"starch"
764,2535,"Thailand","Yams",0,"starch"
705,2534,"Slovenia","Roots, Other",0.00207582043218207,"starch"
120,2535,"Cameroon","Yams",0.0134671479422612,"starch"
562,2535,"Niger","Yams",0.000235204647643837,"starch"
170,2535,"Colombia","Yams",0.00597901985506056,"starch"
398,2533,"Kazakhstan","Sweet potatoes",0,"starch"
558,2534,"Nicaragua","Roots, Other",0.00354901984188559,"starch"
586,2535,"Pakistan","Yams",0,"starch"
643,2533,"Russian Federation","Sweet potatoes",0,"starch"
180,2535,"Democratic Republic of the Congo","Yams",0.00120671878828789,"starch"
188,2534,"Costa Rica","Roots, Other",0.00393777480937274,"starch"
840,2533,"United States of America","Sweet potatoes",0.0022703818369453,"starch"
894,2533,"Zambia","Sweet potatoes",0.0233627122169358,"starch"
620,2535,"Portugal","Yams",0.000119810357320128,"starch"
360,2535,"Indonesia","Yams",0,"starch"
626,2543,"Timor-Leste","Sweeteners, Other",0.00280973143986413,"vegetal_products"
450,2534,"Madagascar","Roots, Other",0.0052289456074945,"starch"
800,2533,"Uganda","Sweet potatoes",0.0651028003672613,"starch"
716,2533,"Zimbabwe","Sweet potatoes",0.00208315896176845,"starch"
752,2534,"Sweden","Roots, Other",0,"starch"
218,2534,"Ecuador","Roots, Other",0.000204722523726568,"starch"
384,2535,"Côte d'Ivoire","Yams",0.162776119862171,"starch"
642,2534,"Romania","Roots, Other",5.97921624433469e-06,"starch"
242,2534,"Fiji","Roots, Other",0.0550988785881241,"starch"
408,2555,"Democratic People's Republic of Korea","Soyabeans",0.0216792138606726,"vegetal_products"
834,2533,"United Republic of Tanzania","Sweet potatoes",0.0519929981159052,"starch"
288,2535,"Ghana","Yams",0.118890823990421,"starch"
624,2542,"Guinea-Bissau","Sugar (Raw Equivalent)",0.0399633761201688,"vegetal_products"
862,2534,"Venezuela (Bolivarian Republic of)","Roots, Other",0.00288203269284341,"starch"
524,2533,"Nepal","Sweet potatoes",2.38871570700013e-05,"starch"
882,2536,"Samoa","Sugar cane",1.7437582174606e-05,"vegetal_products"
320,2535,"Guatemala","Yams",0,"starch"
496,2542,"Mongolia","Sugar (Raw Equivalent)",0.0618343599706714,"vegetal_products"
296,2745,"Kiribati","Honey",5.12799474893338e-05,"vegetal_products"
818,2533,"Egypt","Sweet potatoes",0.00211325979432153,"starch"
344,2536,"China, Hong Kong SAR","Sugar cane",3.9147114857635e-05,"vegetal_products"
348,2534,"Hungary","Roots, Other",6.57021589729438e-06,"starch"
762,2543,"Tajikistan","Sweeteners, Other",0.00101071894034098,"vegetal_products"
276,2534,"Germany","Roots, Other",0,"starch"
659,2542,"Saint Kitts and Nevis","Sugar (Raw Equivalent)",0.145530452847526,"vegetal_products"
388,2534,"Jamaica","Roots, Other",0.00669082594692043,"starch"
250,2534,"France","Roots, Other",0.000226241752199413,"starch"
174,2745,"Comoros","Honey",0.000108241778828741,"vegetal_products"
548,2542,"Vanuatu","Sugar (Raw Equivalent)",0.0660979934415455,"vegetal_products"
446,2542,"China, Macao SAR","Sugar (Raw Equivalent)",0.0648421563173136,"vegetal_products"
231,2535,"Ethiopia","Yams",0.00319935647229814,"starch"
608,2534,"Philippines","Roots, Other",0.0013305336687387,"starch"
364,2536,"Iran (Islamic Republic of)","Sugar cane",0.00316919597358538,"vegetal_products"
528,2534,"Netherlands (Kingdom of the)","Roots, Other",0,"starch"
156,2533,"China, mainland","Sweet potatoes",0.0205992324615491,"starch"
710,2533,"South Africa","Sweet potatoes",0.000925334255175761,"starch"
380,2534,"Italy","Roots, Other",0,"starch"
604,2534,"Peru","Roots, Other",0.006724830142063,"starch"
356,2534,"India","Roots, Other",1.27255065812078e-05,"starch"
678,2745,"Sao Tome and Principe","Honey",0,"vegetal_products"
270,2537,"Gambia","Sugar beet",0,"vegetal_products"
554,2534,"New Zealand","Roots, Other",9.54672165578341e-06,"starch"
516,2534,"Namibia","Roots, Other",0.119851814687727,"starch"
484,2534,"Mexico","Roots, Other",0.000944218015806909,"starch"
124,2534,"Canada","Roots, Other",0.000319117412413668,"starch"
854,2534,"Burkina Faso","Roots, Other",0,"starch"
686,2535,"Senegal","Yams",0,"starch"
760,2536,"Syrian Arab Republic","Sugar cane",0,"vegetal_products"
418,2536,"Lao People's Democratic Republic","Sugar cane",0.0158731813427572,"vegetal_products"
795,2745,"Turkmenistan","Honey",0.000423721332603591,"vegetal_products"
756,2534,"Switzerland","Roots, Other",3.18274143987223e-05,"starch"
454,2534,"Malawi","Roots, Other",0,"starch"
434,2543,"Libya","Sweeteners, Other",0.00383491599707816,"vegetal_products"
646,2535,"Rwanda","Yams",0.00365556458164094,"starch"
804,2533,"Ukraine","Sweet potatoes",0,"starch"
262,2745,"Djibouti","Honey",3.3358769394997e-05,"vegetal_products"
566,2535,"Nigeria","Yams",0.106733884645526,"starch"
694,2537,"Sierra Leone","Sugar beet",0,"vegetal_products"
404,2533,"Kenya","Sweet potatoes",0.0226075615703599,"starch"
340,2534,"Honduras","Roots, Other",0.000458733429226762,"starch"
724,2535,"Spain","Yams",0,"starch"
266,2536,"Gabon","Sugar cane",0.000446840947152609,"vegetal_products"
508,2534,"Mozambique","Roots, Other",0.000338792121389217,"starch"
643,2535,"Russian Federation","Yams",0,"starch"
562,2534,"Niger","Roots, Other",0.000207764105418723,"starch"
540,2534,"New Caledonia","Roots, Other",0.00177105494725821,"starch"
398,2534,"Kazakhstan","Roots, Other",0,"starch"
840,2535,"United States of America","Yams",7.23734469864501e-05,"starch"
320,2534,"Guatemala","Roots, Other",0,"starch"
704,2536,"Viet Nam","Sugar cane",0.0042258579994429,"vegetal_products"
144,2534,"Sri Lanka","Roots, Other",0,"starch"
682,2536,"Saudi Arabia","Sugar cane",0,"vegetal_products"
178,2536,"Congo","Sugar cane",0.000392138888464496,"vegetal_products"
620,2534,"Portugal","Roots, Other",0,"starch"
764,2534,"Thailand","Roots, Other",0.00504479397688806,"starch"
410,2534,"Republic of Korea","Roots, Other",1.80150966509935e-05,"starch"
120,2534,"Cameroon","Roots, Other",0.0247885493539553,"starch"
670,2542,"Saint Vincent and the Grenadines","Sugar (Raw Equivalent)",0.14705273462857,"vegetal_products"
624,2543,"Guinea-Bissau","Sweeteners, Other",0.00127387408108562,"vegetal_products"
626,2745,"Timor-Leste","Honey",0.00161772416234601,"vegetal_products"
894,2534,"Zambia","Roots, Other",0,"starch"
586,2534,"Pakistan","Roots, Other",0.001915594643146,"starch"
860,2542,"Uzbekistan","Sugar (Raw Equivalent)",0.0682597575968097,"vegetal_products"
132,2542,"Cabo Verde","Sugar (Raw Equivalent)",0.0726747907864567,"vegetal_products"
170,2534,"Colombia","Roots, Other",0.000621475182067227,"starch"
180,2534,"Democratic Republic of the Congo","Roots, Other",0.0104397357239619,"starch"
834,2535,"United Republic of Tanzania","Yams",0.000200435613399789,"starch"
716,2534,"Zimbabwe","Roots, Other",8.83482595392871e-05,"starch"
196,2536,"Cyprus","Sugar cane",0,"vegetal_products"
400,2542,"Jordan","Sugar (Raw Equivalent)",0.136829303562093,"vegetal_products"
360,2534,"Indonesia","Roots, Other",0.00175616863820242,"starch"
496,2543,"Mongolia","Sweeteners, Other",0.0151323720086329,"vegetal_products"
478,2542,"Mauritania","Sugar (Raw Equivalent)",0.128994236442661,"vegetal_products"
288,2534,"Ghana","Roots, Other",0.0285559758354196,"starch"
504,2534,"Morocco","Roots, Other",3.06167124386517e-06,"starch"
422,2536,"Lebanon","Sugar cane",0,"vegetal_products"
384,2534,"Côte d'Ivoire","Roots, Other",0.00261121708097465,"starch"
762,2745,"Tajikistan","Honey",0.00157814009983066,"vegetal_products"
332,2536,"Haiti","Sugar cane",0.0017020447725892,"vegetal_products"
430,2542,"Liberia","Sugar (Raw Equivalent)",0.0281875246124868,"vegetal_products"
446,2543,"China, Macao SAR","Sweeteners, Other",0.0302599107002753,"vegetal_products"
548,2543,"Vanuatu","Sweeteners, Other",0.00228655927596854,"vegetal_products"
659,2543,"Saint Kitts and Nevis","Sweeteners, Other",0.0181258864185693,"vegetal_products"
686,2534,"Senegal","Roots, Other",4.07220839933705e-06,"starch"
426,2542,"Lesotho","Sugar (Raw Equivalent)",0.068389544188252,"vegetal_products"
710,2535,"South Africa","Yams",0,"starch"
800,2534,"Uganda","Roots, Other",0.000168054826862539,"starch"
598,2536,"Papua New Guinea","Sugar cane",0,"vegetal_products"
887,2536,"Yemen","Sugar cane",0,"vegetal_products"
258,2542,"French Polynesia","Sugar (Raw Equivalent)",0.0688215816998408,"vegetal_products"
208,2536,"Denmark","Sugar cane",0,"vegetal_products"
231,2534,"Ethiopia","Roots, Other",0.0061153413713356,"starch"
818,2534,"Egypt","Roots, Other",0.000637621489665978,"starch"
578,2537,"Norway","Sugar beet",3.01651845505991e-06,"vegetal_products"
524,2534,"Nepal","Roots, Other",0.00441912405795024,"starch"
192,2546,"Cuba","Beans",0.0271490705598803,"vegetal_products"
434,2745,"Libya","Honey",0.000521757278514035,"vegetal_products"
807,2542,"North Macedonia","Sugar (Raw Equivalent)",0.1304211509457,"vegetal_products"
458,2536,"Malaysia","Sugar cane",0,"vegetal_products"
646,2534,"Rwanda","Roots, Other",0.0182967147148282,"starch"
690,2542,"Seychelles","Sugar (Raw Equivalent)",0.124144200038957,"vegetal_products"
104,2536,"Myanmar","Sugar cane",0,"vegetal_products"
740,2542,"Suriname","Sugar (Raw Equivalent)",0.160581926384932,"vegetal_products"
643,2534,"Russian Federation","Roots, Other",0,"starch"
600,2542,"Paraguay","Sugar (Raw Equivalent)",0.0938377491955137,"vegetal_products"
308,2542,"Grenada","Sugar (Raw Equivalent)",0.126786495324183,"vegetal_products"
376,2542,"Israel","Sugar (Raw Equivalent)",0.0693602637538298,"vegetal_products"
156,2534,"China, mainland","Roots, Other",0.00109836265040827,"starch"
196,2537,"Cyprus","Sugar beet",0,"vegetal_products"
566,2534,"Nigeria","Roots, Other",0.0072091672222677,"starch"
804,2534,"Ukraine","Roots, Other",0,"starch"
724,2534,"Spain","Roots, Other",0,"starch"
404,2535,"Kenya","Yams",0.000220427169485532,"starch"
840,2534,"United States of America","Roots, Other",0.000104539423424872,"starch"
499,2542,"Montenegro","Sugar (Raw Equivalent)",0.0633294122248329,"vegetal_products"
624,2745,"Guinea-Bissau","Honey",0.000314045346378747,"vegetal_products"
414,2542,"Kuwait","Sugar (Raw Equivalent)",0.0945894665361801,"vegetal_products"
512,2537,"Oman","Sugar beet",3.05111533521079e-06,"vegetal_products"
218,2536,"Ecuador","Sugar cane",0.000254937482376481,"vegetal_products"
752,2536,"Sweden","Sugar cane",0,"vegetal_products"
860,2543,"Uzbekistan","Sweeteners, Other",3.06494621019401e-05,"vegetal_products"
662,2542,"Saint Lucia","Sugar (Raw Equivalent)",0.154432456405446,"vegetal_products"
132,2543,"Cabo Verde","Sweeteners, Other",0.00273907763694418,"vegetal_products"
670,2543,"Saint Vincent and the Grenadines","Sweeteners, Other",0.00240356780692859,"vegetal_products"
352,2542,"Iceland","Sugar (Raw Equivalent)",0.125372186638885,"vegetal_products"
554,2536,"New Zealand","Sugar cane",0,"vegetal_products"
478,2543,"Mauritania","Sweeteners, Other",0.00145930605787411,"vegetal_products"
400,2543,"Jordan","Sweeteners, Other",0.00410454540398441,"vegetal_products"
446,2745,"China, Macao SAR","Honey",0.000424387669220125,"vegetal_products"
268,2542,"Georgia","Sugar (Raw Equivalent)",0.116087465549714,"vegetal_products"
887,2537,"Yemen","Sugar beet",0,"vegetal_products"
417,2542,"Kyrgyzstan","Sugar (Raw Equivalent)",0.054462730494324,"vegetal_products"
834,2534,"United Republic of Tanzania","Roots, Other",3.56329979377402e-05,"starch"
496,2745,"Mongolia","Honey",0.000149128221273141,"vegetal_products"
548,2745,"Vanuatu","Honey",0.000102689787842898,"vegetal_products"
516,2536,"Namibia","Sugar cane",0,"vegetal_products"
116,2536,"Cambodia","Sugar cane",0.000464687706031408,"vegetal_products"
450,2536,"Madagascar","Sugar cane",0.0376923812255043,"vegetal_products"
233,2542,"Estonia","Sugar (Raw Equivalent)",0.10690992611211,"vegetal_products"
191,2542,"Croatia","Sugar (Raw Equivalent)",0.125826245666485,"vegetal_products"
426,2543,"Lesotho","Sweeteners, Other",0.00213779068618734,"vegetal_products"
678,2546,"Sao Tome and Principe","Beans",0.0142125033885396,"vegetal_products"
430,2543,"Liberia","Sweeteners, Other",0.000953659728515375,"vegetal_products"
710,2534,"South Africa","Roots, Other",3.49182737802174e-06,"starch"
368,2542,"Iraq","Sugar (Raw Equivalent)",0.0839676507694254,"vegetal_products"
174,2546,"Comoros","Beans",0.000378846225900592,"vegetal_products"
480,2542,"Mauritius","Sugar (Raw Equivalent)",0.108872415397912,"vegetal_products"
152,2542,"Chile","Sugar (Raw Equivalent)",0.158356984903623,"vegetal_products"
222,2541,"El Salvador","Sugar non-centrifugal",0,"vegetal_products"
192,2549,"Cuba","Pulses, Other and products",0.0154121764504899,"vegetal_products"
258,2543,"French Polynesia","Sweeteners, Other",0.0107310230058555,"vegetal_products"
442,2542,"Luxembourg","Sugar (Raw Equivalent)",0.0419479225085067,"vegetal_products"
296,2547,"Kiribati","Peas",5.46986106552894e-05,"vegetal_products"
694,2542,"Sierra Leone","Sugar (Raw Equivalent)",0.0218203701677454,"vegetal_products"
246,2542,"Finland","Sugar (Raw Equivalent)",0.0922426142312955,"vegetal_products"
344,2542,"China, Hong Kong SAR","Sugar (Raw Equivalent)",0.0802287496411514,"vegetal_products"
372,2542,"Ireland","Sugar (Raw Equivalent)",0.0777431919568546,"vegetal_products"
788,2542,"Tunisia","Sugar (Raw Equivalent)",0.103107661522603,"vegetal_products"
862,2537,"Venezuela (Bolivarian Republic of)","Sugar beet",0.000340478802615152,"vegetal_products"
608,2536,"Philippines","Sugar cane",2.9105424003659e-05,"vegetal_products"
270,2542,"Gambia","Sugar (Raw Equivalent)",0.144723351070597,"vegetal_products"
604,2536,"Peru","Sugar cane",0,"vegetal_products"
462,2542,"Maldives","Sugar (Raw Equivalent)",0.137746769206374,"vegetal_products"
690,2543,"Seychelles","Sweeteners, Other",0.00442238462481874,"vegetal_products"
116,2537,"Cambodia","Sugar beet",0,"vegetal_products"
410,2536,"Republic of Korea","Sugar cane",0,"vegetal_products"
882,2542,"Samoa","Sugar (Raw Equivalent)",0.0910625416322274,"vegetal_products"
508,2536,"Mozambique","Sugar cane",0.000232919583455087,"vegetal_products"
748,2542,"Eswatini","Sugar (Raw Equivalent)",0.148696419648736,"vegetal_products"
328,2542,"Guyana","Sugar (Raw Equivalent)",0.144917786876056,"vegetal_products"
356,2536,"India","Sugar cane",0.00315168379661247,"vegetal_products"
740,2543,"Suriname","Sweeteners, Other",0.00396872567477923,"vegetal_products"
376,2543,"Israel","Sweeteners, Other",0.00444307535189379,"vegetal_products"
780,2542,"Trinidad and Tobago","Sugar (Raw Equivalent)",0.174529439130154,"vegetal_products"
418,2541,"Lao People's Democratic Republic","Sugar non-centrifugal",0.00305093108996077,"vegetal_products"
807,2543,"North Macedonia","Sweeteners, Other",0.00354451936119444,"vegetal_products"
484,2536,"Mexico","Sugar cane",0.000101733927629027,"vegetal_products"
308,2543,"Grenada","Sweeteners, Other",0.00219107325099452,"vegetal_products"
100,2542,"Bulgaria","Sugar (Raw Equivalent)",0.0951488232579603,"vegetal_products"
600,2543,"Paraguay","Sweeteners, Other",0.0021279434110217,"vegetal_products"
262,2546,"Djibouti","Beans",0.00750572311387433,"vegetal_products"
428,2542,"Latvia","Sugar (Raw Equivalent)",0.0903200729833218,"vegetal_products"
266,2542,"Gabon","Sugar (Raw Equivalent)",0.0746224381744858,"vegetal_products"
499,2543,"Montenegro","Sweeteners, Other",0.0326244249960137,"vegetal_products"
276,2537,"Germany","Sugar beet",0,"vegetal_products"
478,2745,"Mauritania","Honey",0,"vegetal_products"
470,2542,"Malta","Sugar (Raw Equivalent)",0.156941896024465,"vegetal_products"
440,2542,"Lithuania","Sugar (Raw Equivalent)",0.0930546545950023,"vegetal_products"
414,2543,"Kuwait","Sweeteners, Other",0.00854249706833142,"vegetal_products"
404,2534,"Kenya","Roots, Other",0.000404116477390142,"starch"
132,2745,"Cabo Verde","Honey",0.000159068248037835,"vegetal_products"
320,2537,"Guatemala","Sugar beet",0,"vegetal_products"
670,2745,"Saint Vincent and the Grenadines","Honey",0.000154389756941399,"vegetal_products"
554,2537,"New Zealand","Sugar beet",0,"vegetal_products"
860,2745,"Uzbekistan","Honey",0.000514229864154773,"vegetal_products"
792,2542,"Türkiye","Sugar (Raw Equivalent)",0.08611220948113,"vegetal_products"
540,2542,"New Caledonia","Sugar (Raw Equivalent)",0.0809858501249392,"vegetal_products"
516,2537,"Namibia","Sugar beet",0,"vegetal_products"
426,2745,"Lesotho","Honey",0,"vegetal_products"
498,2542,"Republic of Moldova","Sugar (Raw Equivalent)",0.11432265973032,"vegetal_products"
430,2745,"Liberia","Honey",0,"vegetal_products"
120,2536,"Cameroon","Sugar cane",0.00328824052354787,"vegetal_products"
364,2542,"Iran (Islamic Republic of)","Sugar (Raw Equivalent)",0.0939589819481481,"vegetal_products"
144,2536,"Sri Lanka","Sugar cane",0.00964688973069099,"vegetal_products"
400,2745,"Jordan","Honey",0.000396735644287563,"vegetal_products"
203,2542,"Czechia","Sugar (Raw Equivalent)",0.109833987469833,"vegetal_products"
760,2542,"Syrian Arab Republic","Sugar (Raw Equivalent)",0.108418169101648,"vegetal_products"
662,2543,"Saint Lucia","Sweeteners, Other",0.00682912661750219,"vegetal_products"
174,2547,"Comoros","Peas",1.66525813582678e-05,"vegetal_products"
678,2547,"Sao Tome and Principe","Peas",4.73319822203863e-05,"vegetal_products"
626,2546,"Timor-Leste","Beans",0.0281869390059735,"vegetal_products"
300,2542,"Greece","Sugar (Raw Equivalent)",0.0710054056546144,"vegetal_products"
268,2543,"Georgia","Sweeteners, Other",0.00415948573630897,"vegetal_products"
795,2547,"Turkmenistan","Peas",0.00600271887855087,"vegetal_products"
332,2541,"Haiti","Sugar non-centrifugal",0.0063073048793496,"vegetal_products"
703,2542,"Slovakia","Sugar (Raw Equivalent)",0.0790706289247691,"vegetal_products"
417,2543,"Kyrgyzstan","Sweeteners, Other",0.0107288726049613,"vegetal_products"
686,2536,"Senegal","Sugar cane",2.44332503960223e-05,"vegetal_products"
858,2542,"Uruguay","Sugar (Raw Equivalent)",0.128327163758153,"vegetal_products"
591,2541,"Panama","Sugar non-centrifugal",0.00345887923279876,"vegetal_products"
360,2536,"Indonesia","Sugar cane",0,"vegetal_products"
178,2542,"Congo","Sugar (Raw Equivalent)",0.0638677116913409,"vegetal_products"
764,2536,"Thailand","Sugar cane",0.00918130617485701,"vegetal_products"
288,2536,"Ghana","Sugar cane",0.00160212800696636,"vegetal_products"
558,2541,"Nicaragua","Sugar non-centrifugal",0,"vegetal_products"
826,2542,"United Kingdom of Great Britain and Northern Ireland","Sugar (Raw Equivalent)",0.106963529037157,"vegetal_products"
233,2543,"Estonia","Sweeteners, Other",0.0231692859154886,"vegetal_products"
408,2571,"Democratic People's Republic of Korea","Soyabean Oil",0.0488804916292523,"vegetal_products"
296,2549,"Kiribati","Pulses, Other and products",2.73493053276447e-05,"vegetal_products"
352,2543,"Iceland","Sweeteners, Other",0.019014653211439,"vegetal_products"
324,2542,"Guinea","Sugar (Raw Equivalent)",0.0490131592555361,"vegetal_products"
586,2536,"Pakistan","Sugar cane",2.12843849238445e-05,"vegetal_products"
368,2543,"Iraq","Sweeteners, Other",0.00149551919441366,"vegetal_products"
384,2536,"Côte d'Ivoire","Sugar cane",0.00012306177701206,"vegetal_products"
716,2537,"Zimbabwe","Sugar beet",0,"vegetal_products"
180,2536,"Democratic Republic of the Congo","Sugar cane",0.00267235042003986,"vegetal_products"
170,2536,"Colombia","Sugar cane",0.000414316788044818,"vegetal_products"
704,2542,"Viet Nam","Sugar (Raw Equivalent)",0.0669723358402603,"vegetal_products"
191,2543,"Croatia","Sweeteners, Other",0.0328863292837147,"vegetal_products"
442,2543,"Luxembourg","Sweeteners, Other",0.0478263269996891,"vegetal_products"
705,2542,"Slovenia","Sugar (Raw Equivalent)",0.0590237410273753,"vegetal_products"
800,2536,"Uganda","Sugar cane",0.00279134968520462,"vegetal_products"
258,2745,"French Polynesia","Honey",0.00131687978572337,"vegetal_products"
112,2542,"Belarus","Sugar (Raw Equivalent)",0.0741784156447641,"vegetal_products"
222,2542,"El Salvador","Sugar (Raw Equivalent)",0.153697252745142,"vegetal_products"
598,2542,"Papua New Guinea","Sugar (Raw Equivalent)",0.0403097753225638,"vegetal_products"
690,2745,"Seychelles","Honey",0.000205608420566614,"vegetal_products"
784,2542,"United Arab Emirates","Sugar (Raw Equivalent)",0.118678652030062,"vegetal_products"
688,2542,"Serbia","Sugar (Raw Equivalent)",0.0690823359812593,"vegetal_products"
762,2546,"Tajikistan","Beans",0.00391875238272557,"vegetal_products"
694,2543,"Sierra Leone","Sweeteners, Other",0.000324044069993519,"vegetal_products"
788,2543,"Tunisia","Sweeteners, Other",0.00135827547524482,"vegetal_products"
214,2542,"Dominican Republic","Sugar (Raw Equivalent)",0.125460009694619,"vegetal_products"
152,2543,"Chile","Sweeteners, Other",0.00852849506364158,"vegetal_products"
462,2543,"Maldives","Sweeteners, Other",0.00393641481011655,"vegetal_products"
480,2543,"Mauritius","Sweeteners, Other",0.00213416661126255,"vegetal_products"
682,2542,"Saudi Arabia","Sugar (Raw Equivalent)",0.104368852823807,"vegetal_products"
344,2543,"China, Hong Kong SAR","Sweeteners, Other",0.0159589738236292,"vegetal_products"
231,2537,"Ethiopia","Sugar beet",0,"vegetal_products"
270,2543,"Gambia","Sweeteners, Other",0.00735684830523062,"vegetal_products"
246,2543,"Finland","Sweeteners, Other",0.00838306428300711,"vegetal_products"
372,2543,"Ireland","Sweeteners, Other",0.0220914619260048,"vegetal_products"
616,2542,"Poland","Sugar (Raw Equivalent)",0.122361471823744,"vegetal_products"
308,2745,"Grenada","Honey",0,"vegetal_products"
104,2541,"Myanmar","Sugar non-centrifugal",0.0586819475700085,"vegetal_products"
262,2547,"Djibouti","Peas",0.0298269096853017,"vegetal_products"
740,2745,"Suriname","Honey",0.000180222325328139,"vegetal_products"
192,2551,"Cuba","Nuts and products",4.30937627934608e-05,"vegetal_products"
196,2541,"Cyprus","Sugar non-centrifugal",0,"vegetal_products"
242,2542,"Fiji","Sugar (Raw Equivalent)",0.100975842184446,"vegetal_products"
434,2546,"Libya","Beans",0.00322511217781488,"vegetal_products"
388,2542,"Jamaica","Sugar (Raw Equivalent)",0.168241661200904,"vegetal_products"
659,2546,"Saint Kitts and Nevis","Beans",0.00294041269651026,"vegetal_products"
600,2745,"Paraguay","Honey",0.000845971386644715,"vegetal_products"
882,2543,"Samoa","Sweeteners, Other",0.00471860973644838,"vegetal_products"
643,2536,"Russian Federation","Sugar cane",0,"vegetal_products"
807,2745,"North Macedonia","Honey",0.00130031715857599,"vegetal_products"
376,2745,"Israel","Honey",0.00127103592202833,"vegetal_products"
454,2542,"Malawi","Sugar (Raw Equivalent)",0.0414556441828244,"vegetal_products"
328,2543,"Guyana","Sweeteners, Other",0.0125919654213882,"vegetal_products"
642,2542,"Romania","Sugar (Raw Equivalent)",0.0706145438455927,"vegetal_products"
578,2542,"Norway","Sugar (Raw Equivalent)",0.0967427633722263,"vegetal_products"
418,2542,"Lao People's Democratic Republic","Sugar (Raw Equivalent)",0.0349328134935941,"vegetal_products"
414,2745,"Kuwait","Honey",0.000690475714941952,"vegetal_products"
